"@SammieLynnsMom @tg10781 ORG"
"12 CARDINAL"
"Prophet Muhammad PERSON"
"five CARDINAL"
"five CARDINAL"
"1 CARDINAL"
"HnF GPE"
"3 CARDINAL"
"Lol girrrrrrl PERSON"
"RT @_katesit_ Ca PRODUCT"
"This Week DATE"
"13 30stm CARDINAL"
"tonight TIME"
"first ORDINAL"
"Maunalua PERSON"
"tomorrow DATE"
"Noon TIME"
"last day DATE"
"First ORDINAL"
"all last night TIME"
"today DATE"
"Twenty five DATE"
"Seven CARDINAL"
"PEI ORG"
"tonight TIME"
"3 CARDINAL"
"@radhallman PERSON"
"tonight TIME"
"Today DATE"
"Friday DATE"
"bissh GPE"
"Betta PERSON"
"all night TIME"
"Nuff Said PERSON"
"today DATE"
"first ORDINAL"
"a night TIME"
"tomorrow DATE"
"4 CARDINAL"
"tonight TIME"
"30thBday CARDINAL"
"tonight TIME"
"George Hitchcock PERSON"
"Kayak Magazine Founder ORG"
"Dies PERSON"
"96 CARDINAL"
"George Parks Hitchcock PERSON"
"June 2 , 1914 DATE"
"Ho PERSON"
"DC GPE"
"tonight TIME"
"1 CARDINAL"
"foi ontem PERSON"
"que tal PERSON"
"vinho pra variar PERSON"
"friday DATE"
"tomorrow DATE"
"@chrislambton13 PERSON"
"today DATE"
"Pxleyes Top PERSON"
"50 CARDINAL"
"Photography Contest Pictures ORG"
"August 2010 DATE"
"15 minutes TIME"
"late yesterday DATE"
"20 min earlier today TIME"
"20 minutes TIME"
"Monday DATE"
"morning TIME"
"Nadal PERSON"
"Novak ORG"
"2 days DATE"
"RT @shesafitchick ORG"
"989 CARDINAL"
"1000 CARDINAL"
"today DATE"
"#hls # MONEY"
"31DBBB MONEY"
"friday DATE"
"RT @CantBeliebIt : ORG"
"Justin ORG"
"1 MONEY"
"iTunes ORG"
"Dylan PERSON"
"07:00 TIME"
"half CARDINAL"
"1st ORDINAL"
"http://tumblr.com/x0jiuemje ORG"
"LINEA PERSON"
"9 p.m. to 2 a.m. TIME"
"Limelight on St WORK_OF_ART"
"Mary PERSON"
"today DATE"
"s maa kitty &quot ORG"
"20 minutes TIME"
"Three CARDINAL"
"Les Miserables :' WORK_OF_ART"
"Aragon GPE"
"Spain GPE"
"day one DATE"
"Marlboro Ducati s ORG"
"Casey Stoner PERSON"
"36 # QUANTITY"
"bluebutton ORG"
"VA GPE"
"1st 10 days DATE"
"33 CARDINAL"
"iPhones ORG"
"today DATE"
"40 days DATE"
"1 hour TIME"
"49 mins TIME"
"36 seconds TIME"
"Doha GPE"
"RT @Queen_UK PERSON"
"Pope PERSON"
"Holyroodhouse ORG"
"One CARDINAL"
"DoE ORG"
"Toronto GPE"
"November DATE"
"Hahaha PERSON"
"one CARDINAL"
"all week DATE"
"John Lennon PERSON"
"mcfly ORG"
"one year ago DATE"
"today DATE"
"u twitfriends PERSON"
"@LH_TCC NORP"
"Pedersen PERSON"
"Hangeland PERSON"
"Fulham ORG"
"today DATE"
"2 CARDINAL"
"Jonah PERSON"
"Claire PERSON"
"25th October DATE"
"2 CARDINAL"
"night TIME"
"RT @DeepakChopra : ORG"
"about 8 CARDINAL"
"11 CARDINAL"
"friday last day DATE"
"birmingham GPE"
"sunday DATE"
"tonight TIME"
"FREEGAME PERSON"
"FRIDAY DATE"
"59925 DATE"
"FREE DATE"
"timeplay gamecard PERSON"
"Chicago Weekend Events EVENT"
"Lebowski Fest PERSON"
"Dave Matthews PERSON"
"Latin Music ORG"
"Friday DATE"
"http://bit.ly/cLTnyl GPE"
"tonight TIME"
"Joos PERSON"
"@RealWendyHall @piccoz PERSON"
"4 CARDINAL"
"yesterday DATE"
"Today DATE"
"Tuesday DATE"
"@pdparticle PERSON"
"the same thing years ago DATE"
"RT @veganbotanicals ORG"
"1/2 CARDINAL"
"Portland GPE"
"09:00 PM TIME"
"today DATE"
"Mississippi Studios FAC"
"@CoryFerrari NORP"
"these days DATE"
"3 CARDINAL"
"tomorrow DATE"
"@maeband PERSON"
"Oct . DATE"
"the Southgate House FAC"
"Joaquin Phoenix PERSON"
"Modern Day DATE"
"Andy Kaufman PERSON"
"http://bit.ly/aUZ2on PERSON"
"great week DATE"
"SF GPE"
"LA GPE"
"AMerican ORG"
"NYC Kid Cudi Opens Up EVENT"
"Mariel Concepcion PERSON"
"NY GPE"
"September 1 DATE"
"RT til PERSON"
"BoiRevolution ORG"
"Mondays DATE"
"11pm/EST TIME"
"RETWEET PLEASE ) ORG"
"FRIDAY NIGHT DATE"
"Tweople PERSON"
"February DATE"
"http://bit.ly/c3yxYy @AMILLI_SHEDIDDY PERSON"
"Sunday DATE"
"Britain GPE"
"8 CARDINAL"
"today DATE"
"RT @RMBWilliams : WORK_OF_ART"
"DC GPE"
"tonight TIME"
"The Time RT @LightCMS ORG"
"Day 6 DATE"
"10 CARDINAL"
"@LightCMS - RT ORG"
"http://speaklight.com/iPad PERSON"
"3 miles per hour QUANTITY"
"a millionth CARDINAL"
"second ORDINAL"
"today DATE"
"Richard Kadrey PERSON"
"Yay PERSON"
"Bros FAC"
"first ORDINAL"
"204 CARDINAL"
"ur grind tho GPE"
"lush PERSON"
"first ORDINAL"
"IM SORRRRRRRRRRRRRRRRRRRRY & ORG"
"a week DATE"
"some late night TIME"
"tonight TIME"
"22:00 TIME"
"@GaryLuvin PERSON"
"Lady Gaga :) PERSON"
"first ORDINAL"
"8 CARDINAL"
"8 days DATE"
"today DATE"
"chinese NORP"
"gatt ORG"
"phil collins PERSON"
"1 CARDINAL"
"last night TIME"
"omg simone PERSON"
"2morrow CARDINAL"
"foin PERSON"
"4 CARDINAL"
"2night CARDINAL"
"Justin ORG"
"Dec DATE"
"3 CARDINAL"
"Yesterday DATE"
"Today DATE"
"Tomorrow DATE"
"Sunday DATE"
"@STARLIGHTWALTZ ORG"
"7 CARDINAL"
"Tomorrow DATE"
"3 CARDINAL"
"Luke s emergency department PERSON"
"approximately 12 minutes TIME"
"OCTOBER 2ND 1988 DATE"
"Today DATE"
"Friday DATE"
"PITT University ORG"
"Cathedral of Learning G24 ORG"
"19:00 TIME"
"Roy s PERSON"
"Greg s old PERSON"
"@yehudaberg GPE"
"thousands CARDINAL"
"tomorrow DATE"
"4 CARDINAL"
"16:00 PST TIME"
"the last years DATE"
"hoppaa PERSON"
"night TIME"
"tonight TIME"
"Kathie PERSON"
"half CARDINAL"
"@xoLaurenParkxo PERSON"
"Lari PERSON"
"Futoosh ORG"
"more than just ONE CARDINAL"
"friday DATE"
"night TIME"
"10:30 TIME"
"3 CARDINAL"
"today DATE"
"bahamas GPE"
"tomorrow DATE"
"Sabrina PERSON"
"@jonronson PERSON"
"one day DATE"
"09:00 tomorrow TIME"
"Twitter ORG"
"@CWWatson ORG"
"the day DATE"
"RT @medeadly NORP"
"50 CARDINAL"
"years DATE"
"tlga PERSON"
"smarhelp naman : PERSON"
"pa help nman PERSON"
"jan mga kapatid anu proxy PERSON"
"ng om http://bit.ly/9cAe9y @SweetBee_90 PERSON"
"tonight TIME"
"a week later DATE"
"tomorrow DATE"
"Sprezzatura Time PERSON"
"Our Favorite YouTube Videos WORK_OF_ART"
"This Week DATE"
"a good day DATE"
"today DATE"
"YouTube ORG"
"Tomorrow DATE"
"This Week DATE"
"this week DATE"
"ur day DATE"
"Mmuah PERSON"
"Som1 PERSON"
"tonight TIME"
"Owner ORG"
"4 CARDINAL"
"Benitez PERSON"
"less than 7 mins TIME"
"Walk at Work Day http://bit.ly/cJ0wpo WORK_OF_ART"
"10 mins TIME"
"Mike vick PERSON"
"Free Day 26 ' EVENT"
"tonight TIME"
"EARPHONES ORG"
"TODAY DATE"
"TODAY DATE"
"Ginger Peach LOC"
"tonight TIME"
"#Colorado Palisades MONEY"
"friday DATE"
"Charles PERSON"
"one CARDINAL"
"THOSE days DATE"
"Brazil GPE"
"Knight PERSON"
"today DATE"
"4 CARDINAL"
"KSC ORG"
"whateva GPE"
"yesterday DATE"
"today DATE"
"wat tom . PERSON"
"@kevinjonas ORG"
"@papajonas PRODUCT"
"tonight TIME"
"one CARDINAL"
"last week DATE"
"Thanksgiving DATE"
"Shows Tonight-Local Natives @TheMusicBoxLA WORK_OF_ART"
"Primus PERSON"
"@ElReyTheatre ORG"
"Mystery Jets ORG"
"chelsea ORG"
"today DATE"
"England GPE"
"tomorrow DATE"
"Abby PERSON"
"Lohan PERSON"
"LiLo LOC"
"Friday DATE"
"afternoon TIME"
"Lindsay Lohan PERSON"
"the days DATE"
"#killthecheerleader # MONEY"
"tonight TIME"
"Keeva PERSON"
"Dave PERSON"
"friday DATE"
"friday DATE"
"friday DATE"
"whooo yooo PERSON"
"foi quando eu PERSON"
"mar PERSON"
"@evarley PERSON"
"the day DATE"
"13 30stm CARDINAL"
"last March DATE"
"Colin PERSON"
"Anya Kamenetz PERSON"
"Monday DATE"
"#Mozilla # MONEY"
"U ORG"
"@Surfrdan PERSON"
"millionth CARDINAL"
"Tony Blair PERSON"
"neymar ser afastado o ORG"
"acaba GPE"
"today DATE"
"today DATE"
"@tonygarcha Hurray PERSON"
"Harrison PERSON"
"100s and thousands CARDINAL"
"my couple a day DATE"
"the year DATE"
"2 CARDINAL"
"Time ORG"
"Tonight TIME"
"@jasonderulo jason PERSON"
"Newcastle GPE"
"Feb DATE"
"11.04 CARDINAL"
"10 CARDINAL"
"day//yes PERSON"
"18 CARDINAL"
"YouTube ORG"
"two weeks DATE"
"Empire State Building ORG"
"last evening TIME"
"Jackie PERSON"
"50 years DATE"
"JFK PERSON"
"1960 DATE"
"Jacquelin PERSON"
"Friday DATE"
"night TIME"
"RT PERSON"
"3 CARDINAL"
"fRiDaY DATE"
"A couple weeks ago DATE"
"Wal-mart ORG"
"a few months back DATE"
"last night TIME"
"tonight TIME"
"Half CARDINAL"
"4 hours TIME"
"friday DATE"
"Hoyy One Day PERSON"
"Lindooo Pero PERSON"
"Friday DATE"
"Charlie B PERSON"
"October DATE"
"11 CARDINAL"
"yesterday DATE"
"Tonight TIME"
"3 CARDINAL"
"tomorrow DATE"
"2 CARDINAL"
"6 CARDINAL"
"this O DATE"
"RACHELLE PERSON"
"Friday DATE"
"Today DATE"
"today DATE"
"Wednesday DATE"
"Friday DATE"
"Thanksgiving DATE"
"today DATE"
"today DATE"
"this O week DATE"
"Leo B 's PERSON"
"4 CARDINAL"
"O &gt ORG"
"O &gt ORG"
"Saturday DATE"
"@kerriweems ORG"
"Saturday DATE"
"tomorrow DATE"
"tomorrow DATE"
"@WutieBooty PERSON"
"May O DATE"
"O &amp ORG"
"O Charice B 's ORG"
"Sunday DATE"
"16 CARDINAL"
"tonight TIME"
"tomorrow DATE"
"this O week DATE"
"today DATE"
"today DATE"
"Sunday DATE"
"Five CARDINAL"
"today DATE"
"Monday DATE"
"tomorrow DATE"
"wednesday DATE"
"tonight TIME"
"today DATE"
"25% PERCENT"
"desirehd ORG"
"3 O years DATE"
"3 CARDINAL"
"today DATE"
"this O week DATE"
"Sunday DATE"
"tonight TIME"
"Samuel B Savoirfaire PERSON"
"Williams PERSON"
"O IL B http://bit.ly/bKMFgi ORG"
"tomorrow DATE"
"2011 DATE"
"tonight TIME"
"January DATE"
"today DATE"
"5th ORDINAL"
"Two CARDINAL"
"1/2 CARDINAL"
"11,000 CARDINAL"
"today DATE"
"51 O years DATE"
"this O year DATE"
"today DATE"
"tonight TIME"
"Ben B PERSON"
"2 CARDINAL"
"Kodjoe PERSON"
"Wednesday DATE"
"today DATE"
"tonight TIME"
"tonight TIME"
"YomKippur ORG"
"BranchOut ORG"
"$6 O Million MONEY"
"one CARDINAL"
"@ChristianScroll ORG"
"one CARDINAL"
"NFL ORG"
"2 CARDINAL"
"http://blogs.thescore.com/nfl/2010/09/17/pizzolaw2/ NORP"
"Friday DATE"
"tonight TIME"
"Saturday DATE"
"tonight TIME"
"Indian NORP"
"tonight TIME"
"tonight TIME"
"tomorrow DATE"
"http://goo.gl/fb/2jPag ORG"
"3 CARDINAL"
"tonight TIME"
"today DATE"
"WAHM ORG"
"Justin ORG"
"Bieber PRODUCT"
"yoiu PERSON"
"6 CARDINAL"
"http://tinyurl.com/26zeju5 @planetjedward PERSON"
"John PERSON"
"Edward PERSON"
"3 CARDINAL"
"a good day :) DATE"
"London GPE"
"Irish NORP"
"RT @Silje954 ORG"
"TIME ORG"
"iPhone ORG"
"Wrawby PERSON"
"18 years DATE"
"Sunday night TIME"
"500 CARDINAL"
"chapter five LAW"
"Burl Fish PERSON"
"this summer DATE"
"@twilightmarisa ORG"
"@Terrysagirl ORG"
"tonight TIME"
"SWEETY IM PERSON"
"two CARDINAL"
"a year DATE"
"3 CARDINAL"
"4 CARDINAL"
"the next couple of months &quot DATE"
"Alex PERSON"
"spanish LANGUAGE"
"Bowl Long Island FAC"
"138 CARDINAL"
"http://4sq.com/aX6N26 @ConorMc_Ginty GaGa PERSON"
"a few weeks DATE"
"God PERSON"
"Thts PERSON"
"yesterday DATE"
"tomorrow DATE"
"the end of the year DATE"
"yesterday DATE"
"tonight TIME"
"all day DATE"
"3 CARDINAL"
"u ORG"
"Paco PERSON"
"buckhead GPE"
"tonight TIME"
"this weekend DATE"
"friday DATE"
"2 CARDINAL"
"RT @USArmy ORG"
"today DATE"
"National POW/ ORG"
"Presidenta PERSON"
"dmv ORG"
"10-2-10 CARDINAL"
"London GPE"
"20 years DATE"
"RT @johan0394 PERSON"
"Nov 2 , 2010 DATE"
"http://t.co/eoELod9 ORG"
"600 CARDINAL"
"Twitter/FB ORG"
"Email'd GPE"
"500 CARDINAL"
"Verona GPE"
"Paris GPE"
"next week DATE"
"2 CARDINAL"
"Ibiza GPE"
"tonight TIME"
"the day DATE"
"@AniCoronado PERSON"
"#ZodiacFacts MONEY"
"Taurus PRODUCT"
"PeopleSearchAffiliates ORG"
"1 MONEY"
"2 Years DATE"
"today DATE"
"CB GPE"
"100% PERCENT"
"5 MONEY"
"this week DATE"
"13:00 ET TIME"
"Sunday Sept 19th DATE"
"RT @kiera16_x ORG"
"Justin Bieber PERSON"
"November 6 DATE"
"Robert .... PERSON"
"2 1/2 years DATE"
"4 months ago DATE"
"today DATE"
"aldo PERSON"
"all day DATE"
"350 MONEY"
"DM Me ORG"
"Friday DATE"
"ScuttleButton ORG"
"http://tinyurl.com/39tkyfh datjayycarterkidd PERSON"
"Saturday Night WORK_OF_ART"
"Knighttime Billiards PERSON"
"Bonita PERSON"
"@sardesairajdeep PERSON"
"three CARDINAL"
"Ayodhya PERSON"
"Rsn PERSON"
"@bduenas ORG"
"Today DATE"
"Just under 1 hour 2 TIME"
"days DATE"
"wat PERSON"
"yesterday DATE"
"@ichloegebbie ORG"
"december DATE"
"8 CARDINAL"
"EVERY1 COOLIN PERSON"
"COOLIN PRODUCT"
"FRIDAY#MANIA MONEY"
"today DATE"
"Yom Kippur DATE"
"notaboutbirthcontrol PERSON"
"today DATE"
"Denise Calaman PERSON"
"July 2010 DATE"
"http://bit.ly/d1xAoc PERSON"
"sam @iPukeRKOs PERSON"
"this Sunday DATE"
"20 # MONEY"
"Friday DATE"
"Oscar PERSON"
"one CARDINAL"
"http://bit.ly/bYWzrq PERSON"
"08:00 till 21:00 at least 4 days TIME"
"Verde PRODUCT"
"a year DATE"
"One-day DATE"
"First ORDINAL"
"Sept . DATE"
"22 CARDINAL"
"Detroit GPE"
"an early night TIME"
"Rob PERSON"
"tomorrow DATE"
"2 MONEY"
"21:00 TIME"
"211 CARDINAL"
"147 CARDINAL"
"Sunday 10:00 am TIME"
"@Cuddle_Factory PERSON"
"tomorrow DATE"
"@SashaGrey PERSON"
"orlando GPE"
"470 days DATE"
"13 hours 18 minutes 9 seconds TIME"
"@corsairartisan Pumpkin Moonshine LOC"
"Nashville GPE"
"KY ORG"
"next week DATE"
"today DATE"
"Waay PERSON"
"This week DATE"
"Weekend DATE"
"700th ORDINAL"
"3 tweets ago DATE"
"This Week DATE"
"The Drama Edition : WORK_OF_ART"
"this week DATE"
"@Desrea_JazzMane L O L ORG"
"Jesus Christ ORG"
"LAMB ORG"
"Gwen Stefani PERSON"
"New York Fashion Week ORG"
"http://bit.ly/bjOhom & ORG"
"splurb PERSON"
"Mark 14:30 PERSON"
"LOL & ORG"
"3 CARDINAL"
"Mai Tai PERSON"
"Long Beach GPE"
"Mai Tai PERSON"
"Second-year DATE"
"Jacob Lacey PERSON"
"Manning Bowl EVENT"
"Thursday DATE"
"night TIME"
"London Ladies ORG"
"23.19 CARDINAL"
"Friday DATE"
"New Post ORG"
"Beyonce PERSON"
"about 2 CARDINAL"
"4 CARDINAL"
"this weekend DATE"
"Tomorrow DATE"
"1.30 pm TIME"
"2010 DATE"
"America GPE"
"58 years ago DATE"
"Nina PERSON"
"Sweet PERSON"
"Newcastle GPE"
"February DATE"
"RT @NROcorner : PERSON"
"100% PERCENT"
"-Larry Bird MUSIC PERSON"
"mcfly PERSON"
"@skaffbm ORG"
"richmond GPE"
"tomorrow DATE"
"Levin , Hien & ORG"
"3 CARDINAL"
"Fabi PERSON"
"daaaaay & ORG"
"33 CARDINAL"
"@MyBrodasKeepa PERSON"
"today DATE"
"today DATE"
"2 CARDINAL"
"today DATE"
"Today DATE"
"2010 DATE"
"Friday DATE"
"one CARDINAL"
"ONE CARDINAL"
"this O week DATE"
"S8 PRODUCT"
"Saturday DATE"
"tonight TIME"
"Tonight TIME"
"FRIDAY DATE"
"AINT PERSON"
"50 O years DATE"
"Sunday DATE"
"this O week DATE"
"tonight TIME"
"today DATE"
"three CARDINAL"
"today DATE"
"today DATE"
"yesterday DATE"
"tomorrow DATE"
"today DATE"
"today DATE"
"Mikes O PERSON"
"this O week DATE"
"Year-Over-Year DATE"
"Michael B Kraus PERSON"
"September DATE"
"17 CARDINAL"
"Catherine B Olson PERSON"
"6.49 CARDINAL"
"friday DATE"
"Friday DATE"
"22 CARDINAL"
"O bokap PERSON"
"Dejavu CARDINAL"
"Friday DATE"
"2010 DATE"
"Thursday DATE"
"one CARDINAL"
"Betsey B Johnson PERSON"
"Monday DATE"
"tonight TIME"
"Schuster PERSON"
"8 CARDINAL"
"20 CARDINAL"
"Saturday DATE"
"September DATE"
"@jimmiebjr PERSON"
"This O DATE"
"September DATE"
"tonight TIME"
"chinese NORP"
"tonight TIME"
"tomorrow DATE"
"sunday DATE"
"Michael B Vick PERSON"
"Sunday DATE"
"Monday DATE"
"6 CARDINAL"
"WEEK 5 DATE"
"Friday DATE"
"30% PERCENT"
"http://bit.ly/cDXN4 RT PERSON"
"#ZodiacFacts MONEY"
"Pisces PRODUCT"
"tomorrow DATE"
"Kerri russel PERSON"
"late night TIME"
"week DATE"
"General Hospital Spoilers Week ORG"
"10-4 CARDINAL"
"Social NORP"
"Facebook ORG"
"500 million CARDINAL"
"21 July DATE"
"RT @BeliebInCodyyy : WORK_OF_ART"
"every hour of TIME"
"iyiyi think ORG"
"you143 &lt ORG"
"3 CARDINAL"
"ema ORG"
"tomorrow DATE"
"Thursday DATE"
"years DATE"
"WNNA BE PERSON"
"WE'VE ORG"
"15COOOOL CARDINAL"
"a good weekend DATE"
"20 years ago DATE"
"sfitzy93 PERSON"
"the day DATE"
"UK GPE"
"12 days DATE"
"Ustream GPE"
"tonight TIME"
"Mac Sync Completed - ORG"
"September 17 , 2010 DATE"
"05:00 pm TIME"
"tomorrow DATE"
"night TIME"
"tomorrow DATE"
"Blades PERSON"
"Travis Toomey PERSON"
"Seattle GPE"
"4th Rd Pick FAC"
"11 CARDINAL"
"7 20-year olds DATE"
"#yxe # MONEY"
"tonight TIME"
"the weekend DATE"
"Happy Valley LOC"
"A week DATE"
"New Jersey GPE"
"Boston GPE"
"yesterday DATE"
"Luv u & ORG"
"3 CARDINAL"
"iPad Refresh ORG"
"January DATE"
"84-year-old DATE"
"Sunday 07:00 pm TIME"
"RT @GreatestQuotes ORG"
"LW Beleskey PERSON"
"2-year DATE"
"# CARDINAL"
"@NICKIMINAJ NORP"
"The day DATE"
"Michael PERSON"
"RT @StephLeveridge ORG"
"Love you xxxxxxx #ERROR! WORK_OF_ART"
"cody s PERSON"
"today DATE"
"2 weeks ago DATE"
"checkmeout PERSON"
"Five CARDINAL"
"This week DATE"
"HDCP ORG"
"http://bit.ly/blWf0e PERSON"
"the first full week DATE"
"tomorrow DATE"
"Elgin ORG"
"07:30 TIME"
"Buffs GPE"
"two CARDINAL"
"LCL ORG"
"better days DATE"
"RT @KaspervanKooten Naast de theatertour die PERSON"
"komende GPE"
"weer aanvangt ziet ORG"
"u mijn PERSON"
"pan ook op tv : PERSON"
"di GPE"
"Koffi PERSON"
"@ashhleybrookee NORP"
"one CARDINAL"
"Tuesday DATE"
"AUS ORG"
"Friday DATE"
"the other day DATE"
"RT PERSON"
"a few weeks DATE"
"God PERSON"
"Nex-Tech Wireless ORG"
"TailGreat ORG"
"tomorrow DATE"
"evening TIME"
"FHSU ORG"
"@TakeMeDownCHRIS ORG"
"yeah3x ORG"
"RT @Rammsies ORG"
"http://bit.ly/bjOhom & ORG"
"splurb PERSON"
"1/4 CARDINAL"
"one CARDINAL"
"#myhandismulicolored # MONEY"
"Tonight TIME"
"678 CARDINAL"
"06:59 pm TIME"
"The Get Up Kids , Sunny Day Real Estate WORK_OF_ART"
"Monday DATE"
"Monday DATE"
"Watching The Room WORK_OF_ART"
"fifth ORDINAL"
"Tommy WIseau PERSON"
"#theroom # MONEY"
"Tomorrow DATE"
"NiceSong GPE"
"@sjo_m ORG"
"23 CARDINAL"
"a few years DATE"
"#really27 GPE"
"this day DATE"
"next friday DATE"
"RT @its_QuiB ORG"
"next week DATE"
"today ... DATE"
"Ustream GPE"
"tonight TIME"
"november 15th DATE"
"Chicago GPE"
"Florida GPE"
"2010 DATE"
"America GPE"
"Music &amp ORG"
"Wednesday - Sep 23,201 DATE"
"# CARDINAL"
"today DATE"
"Saturday DATE"
"the past week DATE"
"tonight TIME"
"tonight TIME"
"Thought Rocks ORG"
"Stoked ORG"
"tomorrow DATE"
"@jeffsyourhero Use My Shopping Genie ORG"
"BlackBerry ORG"
"November DATE"
"3 CARDINAL"
"BB Bold PERSON"
"this weekend DATE"
"Sacramento GPE"
"irish NORP"
"sunday DATE"
"today DATE"
"three months DATE"
"an entire day DATE"
"# DATE"
"32nd Anniversary DATE"
"3rd ORDINAL"
"#StarWars # MONEY"
"tonight TIME"
"this weekend DATE"
"October 29th DATE"
"Friday DATE"
"week DATE"
"Dicks PERSON"
"tonight TIME"
"america GPE"
"at least 23 CARDINAL"
"Ellen PERSON"
"Portia PERSON"
"Dan PERSON"
"12'000 CARDINAL"
"2 Weeks DATE"
"spon http://tinyurl.com/364pkdn http://bit.ly/cJfTJ8 PERSON"
"tonight TIME"
"last night TIME"
"Haha watching @littleradge s first blog WORK_OF_ART"
"Liam PERSON"
"Boo Boo PERSON"
"Ta PERSON"
"John Acuff PERSON"
"Dave PERSON"
"one day DATE"
"Wheeee PERSON"
"09:30 TIME"
"@CaMeaux @x_mayy_x PERSON"
"Tonight TIME"
"@mfeige ORG"
"Saturday DATE"
"Time ORG"
":) | RT WORK_OF_ART"
"a few days DATE"
"this morning TIME"
"a few years ago DATE"
"mad ur songs ORG"
"Love Ur Voice WORK_OF_ART"
"@chrislhayes GPE"
"LaserDiscs PERSON"
"the other day DATE"
"Aaaaah PERSON"
"Baveh Nate PERSON"
"irish NORP"
"sunday DATE"
"10 CARDINAL"
"This Week DATE"
"Today DATE"
"each day DATE"
"Sept DATE"
"Friday DATE"
"@aprildenay ORG"
"goober DATE"
"RT @InnerGizerBunni @kizfoprez_TR PERSON"
"tonight TIME"
"btwn SF FAC"
"San Mateo GPE"
"the west coast LOC"
"Green Day EVENT"
"Tre s Penis PRODUCT"
"27 CARDINAL"
"30 CARDINAL"
"today DATE"
"today DATE"
"@lilwhitebear @GrouchoDuke ORG"
"2008 DATE"
"last year DATE"
"miren el video0 PERSON"
"one CARDINAL"
"SIENDO ATACADO X PERSON"
"20:00 TIME"
"104 CARDINAL"
"@LightCMS ORG"
"6000 CARDINAL"
"about 2000 DATE"
"the first day DATE"
"a few minutes TIME"
"@Sophieeander PERSON"
"last year DATE"
"one CARDINAL"
"tonight TIME"
"ReallyDoe ORG"
"Tonight TIME"
"Dallas GPE"
"3 CARDINAL"
"49 MONEY"
"tonight TIME"
"today DATE"
"2010 DATE"
"Plano GPE"
"2 CARDINAL"
"second ORDINAL"
"26 CARDINAL"
"this O week DATE"
"Tonight TIME"
"Stefani PERSON"
"tonight TIME"
"today DATE"
"Saturday DATE"
"8pm TIME"
"Stylez I &quot ORG"
"this O week DATE"
"Friday DATE"
"3 CARDINAL"
"tomorrow DATE"
"tomorrow DATE"
"Sunday DATE"
"today DATE"
"@Zerinaakers ORG"
"first ORDINAL"
"O Cath O PERSON"
"today DATE"
"one CARDINAL"
"first ORDINAL"
"monday DATE"
"Last day DATE"
"Justin ORG"
"TOTALLY GPE"
"this O year DATE"
"6pm TIME"
"Friday DATE"
"today DATE"
"Sunday DATE"
"Mike B Vick PERSON"
"Friday DATE"
"MuchLove WORK_OF_ART"
"yesterday DATE"
"one CARDINAL"
"Monday DATE"
"FindTheNearestExit The ORG"
"1 CARDINAL"
"Sunday DATE"
"Packer NORP"
"RT @PolarBeverages : Before Hurricane Earl ORG"
"Polar Orange Dry LOC"
"Loyola Chicago PERSON"
"Alexei PERSON"
"Philadelphia Eagles ORG"
"Donovan McNabb PERSON"
"#nfl # MONEY"
"http://sk.mu/aEnsGunwfr9 PERSON"
"Wippenberg Guestmix PERSON"
"17 September 2010 DATE"
"@thisisiceland ORG"
"flipboard GPE"
"tonight TIME"
"@trishamelissa ORG"
"the day DATE"
"today DATE"
"#$&amp MONEY"
"trey PERSON"
"luv yeeuuuuppp PERSON"
"today DATE"
"RT @TrentShelton PERSON"
"2 CARDINAL"
"@Syniq NORP"
"a long week DATE"
"an early night TIME"
"tomorrow DATE"
"afternoon TIME"
"tho Off WORK_OF_ART"
"an hour TIME"
"Davidson PERSON"
"Charlotte GPE"
"NC St ORG"
"2012 DATE"
"Tyler Lewis PERSON"
"UNC ORG"
"next week DATE"
"RT PERSON"
"Boo PERSON"
"Tonight TIME"
"grace &lt ORG"
"3 CARDINAL"
"22:48 friday DATE"
"god bles xxxxx @2kjdream PERSON"
"morning TIME"
"JPN ORG"
"RT @fucking_way GPE"
"gente acostumou PERSON"
"Danger Days WORK_OF_ART"
"@Jee_agustino NORP"
"http://dlvr.it/5RcZC PERSON"
"today DATE"
"Temecula GPE"
"last week DATE"
"Love WORK_OF_ART"
"U21 ORG"
"18 CARDINAL"
"# CARDINAL"
"Cleveland Browns PERSON"
"Official Site ) &gt &gt Delhomme ORG"
"Sunday DATE"
"http://buzztap.com/-tgXgig PERSON"
"tonight TIME"
"tomorrow DATE"
"morning TIME"
"Last day of this season DATE"
"Next season DATE"
"karam GPE"
"tonight TIME"
"london GPE"
"@alamodestuff ORG"
"two CARDINAL"
"november DATE"
"drizzy PERSON"
"Matt PERSON"
"Eastern Bloc LOC"
"@Jsmoothhh ORG"
"Sunday night TIME"
"Another day DATE"
"night TIME"
"@SQicedragon ORG"
"today DATE"
"nov 23 DATE"
"XD RT @BuffSabresGrl63 ORG"
"Derek PERSON"
"the Late Late EVENT"
"@bornofosichris NORP"
"the last 4 years DATE"
"Julliet ORG"
"tonight TIME"
"Sunday DATE"
"South Park- GPE"
"Jackie PERSON"
"50 years DATE"
"JFK PERSON"
"AP ORG"
"US News ORG"
"#50 # MONEY"
"buzzbox ORG"
"The Cheap and Choosy : Play All Day Fitted Diaper Review & ORG"
"15 MONEY"
"@blogger bahahah PERSON"
"today DATE"
"Elvis PERSON"
"yesterday DATE"
"the late Friday p.m. DATE"
"3 CARDINAL"
"today DATE"
"ATWT PERSON"
"bbt aintree PERSON"
